 Date Time CO NO2 CHX NO
 27.02.13 12:00 ---- 0.20 1.58 0.01
 -------- 13:00 ---- 0.25 1.58 0.02
 -------- 14:00 ---- 0.21 1.56 0.01
 -------- 15:00 ---- 0.22 1.56 0.01
 -------- 16:00 0.02 0.26 1.57 0.02
 27.02.13 17:00 ---- 0.23 1.58 0.01
 -------- 18:00 0.02 0.31 1.61 0.02
 -------- 19:00 ---- 0.31 1.60 0.01
 -------- 20:00 ---- 0.36 1.57 0.01
 -------- 21:00 ---- 0.34 1.62 0.01
 27.02.13 22:00 0.03 0.44 1.66 0.04
 -------- 23:00 0.03 0.50 1.73 0.15
 -------- 00:00 0.03 0.49 2.79 0.13
 -------- 01:00 0.02 0.39 1.90 0.03
 -------- 02:00 ---- 0.29 2.12 0.01
 28.02.13 03:00 ---- 0.18 1.54 0.00
 -------- 04:00 ---- 0.12 1.52 0.00
 -------- 05:00 ---- 0.08 1.51 ----
 -------- 06:00 0.02 0.09 1.50 0.00
 -------- 07:00 0.02 0.12 1.52 0.00
 28.02.13 08:00 0.02 0.14 1.53 0.00
 -------- 09:00 0.02 0.14 1.54 0.00
 -------- 10:00 0.02 0.17 1.56 0.01
 -------- 11:00 0.02 0.13 1.51 0.00
 -------- 12:00 0.02 0.15 1.52 0.01
 28.02.13 13:00 0.02 0.14 1.51 0.01
 -------- 14:00 0.02 0.13 1.50 0.01
 -------- 15:00 0.02 0.13 1.49 0.01
 -------- 16:00 0.02 0.15 1.51 0.01
 -------- 17:00 ---- 0.17 1.52 0.01
 28.02.13 18:00 ---- 0.17 1.50 0.00
 -------- 19:00 0.02 0.24 1.53 0.00
 -------- 20:00 0.02 0.27 1.55 0.00
 -------- 21:00 0.02 0.24 1.53 0.00
 -------- 22:00 0.02 0.24 1.52 0.00
 28.02.13 23:00 ---- 0.23 1.54 0.00
 -------- 00:00 ---- 0.22 1.53 0.00
 -------- 01:00 ---- 0.18 1.52 0.00
 -------- 02:00 ---- 0.15 1.53 0.00
 -------- 03:00 ---- 0.13 1.52 0.00
 01.03.13 04:00 ---- 0.16 1.52 0.00
 -------- 05:00 ---- 0.11 1.52 0.00
 -------- 06:00 0.02 0.17 1.52 0.00
 -------- 07:00 0.02 0.23 1.54 0.00
 -------- 08:00 0.05 0.20 1.57 0.01
 01.03.13 09:00 0.05 0.18 1.55 0.01
 -------- 10:00 0.02 0.19 1.54 0.01
 -------- 11:00 0.02 0.16 1.55 0.01
