 Date Time CO NO2 CHX NO
 06.02.13 12:00 ---- 0.19 1.56 0.01
 -------- 13:00 ---- 0.18 1.54 0.02
 -------- 14:00 ---- 0.24 1.55 0.03
 -------- 15:00 0.02 0.26 1.79 0.03
 -------- 16:00 0.02 0.27 1.56 0.02
 06.02.13 17:00 ---- 0.24 1.57 0.01
 -------- 18:00 0.02 0.22 1.59 0.01
 -------- 19:00 0.02 0.23 1.59 0.01
 -------- 20:00 0.02 0.21 1.59 0.01
 -------- 21:00 0.02 0.20 1.58 0.01
 06.02.13 22:00 0.02 0.23 1.59 0.00
 -------- 23:00 0.02 0.20 1.59 0.00
 -------- 00:00 ---- 0.19 1.57 0.00
 -------- 01:00 0.02 0.20 1.56 0.00
 -------- 02:00 ---- 0.11 1.55 0.00
 07.02.13 03:00 ---- 0.11 1.55 0.00
 -------- 04:00 ---- 0.15 1.56 0.00
 -------- 05:00 ---- 0.12 1.54 0.00
 -------- 06:00 ---- 0.14 1.56 0.00
 -------- 07:00 0.02 0.17 1.60 0.01
 07.02.13 08:00 0.04 0.22 1.61 0.02
 -------- 09:00 0.05 0.25 1.61 0.02
 -------- 10:00 0.05 0.24 1.59 0.03
 -------- 11:00 0.03 0.20 1.57 0.02
 -------- 12:00 0.03 0.18 1.57 0.02
 07.02.13 13:00 0.04 0.19 1.58 0.02
 -------- 14:00 0.04 0.20 1.59 0.03
 -------- 15:00 ---- 0.22 1.58 0.03
 -------- 16:00 ---- 0.19 1.58 0.02
 -------- 17:00 0.18 0.22 1.63 0.02
 07.02.13 18:00 ---- 0.22 1.57 0.02
 -------- 19:00 ---- 0.19 1.55 0.01
 -------- 20:00 ---- 0.19 1.56 0.01
 -------- 21:00 ---- 0.17 1.55 0.01
 -------- 22:00 ---- 0.16 1.56 0.01
 07.02.13 23:00 ---- 0.17 1.56 0.01
 -------- 00:00 ---- 0.14 1.55 0.00
 -------- 01:00 ---- 0.13 1.55 0.00
 -------- 02:00 ---- 0.12 1.55 0.00
 -------- 03:00 ---- 0.12 1.55 0.00
 08.02.13 04:00 ---- 0.12 1.54 0.00
 -------- 05:00 ---- 0.13 1.53 0.00
 -------- 06:00 ---- 0.15 1.54 0.00
 -------- 07:00 ---- 0.18 1.56 0.01
 -------- 08:00 0.02 0.23 1.58 0.02
 08.02.13 09:00 0.02 0.24 1.58 0.03
 -------- 10:00 0.02 0.23 1.59 0.03
 -------- 11:00 0.02 0.24 1.60 0.03
