 Date Time CO NO2 CHX NO
 08.04.13 00:00 0.04 0.23 1.56 0.00
 -------- 01:00 0.04 0.25 1.59 0.00
 -------- 02:00 0.04 0.32 1.62 0.01
 -------- 03:00 0.06 0.53 1.69 0.09
 -------- 04:00 0.06 0.51 1.70 0.07
 08.04.13 05:00 0.04 0.49 1.72 0.06
 -------- 06:00 0.02 0.49 1.78 0.11
 -------- 07:00 0.11 0.54 2.05 0.33
 -------- 08:00 0.12 0.58 2.08 0.35
 -------- 09:00 0.09 0.55 1.90 0.22
 08.04.13 10:00 0.07 0.30 1.65 0.06
 -------- 11:00 0.04 0.26 1.66 0.04
 -------- 12:00 0.04 0.18 1.57 0.02
 -------- 13:00 0.03 0.14 1.55 0.02
 -------- 14:00 0.02 0.10 1.53 0.01
 08.04.13 15:00 0.02 0.10 1.54 0.01
 -------- 16:00 ---- 0.11 1.55 0.01
 -------- 17:00 ---- 0.10 1.53 0.01
 -------- 18:00 ---- 0.08 1.51 0.00
 -------- 19:00 ---- 0.12 1.52 0.00
 08.04.13 20:00 ---- 0.19 1.54 0.00
 -------- 21:00 ---- 0.36 1.59 0.00
 -------- 22:00 0.02 0.57 1.70 0.04
 -------- 23:00 0.07 0.64 1.88 0.18
 -------- 00:00 0.11 0.66 2.01 0.35
 09.04.13 01:00 0.09 0.68 1.96 0.50
 -------- 02:00 0.04 0.75 3.12 0.62
 -------- 03:00 0.04 0.75 2.96 0.62
 -------- 04:00 0.02 0.69 3.42 0.36
 -------- 05:00 ---- 0.66 3.13 0.24
 09.04.13 06:00 ---- 0.67 3.42 0.40
 -------- 07:00 0.05 0.77 3.55 0.71
 -------- 08:00 0.15 0.88 3.16 0.93
 -------- 09:00 0.08 0.76 2.45 0.48
 -------- 10:00 0.05 0.75 2.09 0.28
 09.04.13 11:00 0.05 0.73 2.17 0.25
 -------- 12:00 ---- 0.22 1.63 0.02
 -------- 13:00 ---- 0.20 1.61 0.02
 -------- 14:00 ---- 0.25 1.65 0.02
 -------- 15:00 ---- 0.18 1.57 0.01
 09.04.13 16:00 ---- 0.09 1.53 0.00
 -------- 17:00 ---- 0.12 1.56 0.01
 -------- 18:00 ---- 0.12 1.54 0.00
 -------- 19:00 ---- 0.17 1.57 0.00
 -------- 20:00 ---- 0.34 1.60 0.01
 09.04.13 21:00 0.04 0.64 1.87 0.09
 -------- 22:00 0.06 0.73 2.00 0.17
 -------- 23:00 0.07 0.70 2.02 0.09
 -------- 00:00 0.06 0.69 1.97 0.06
