 Date Time CO NO2 CHX NO
 06.11.12 12:00 0.06 0.22 1.56 0.04
 -------- 13:00 0.06 0.21 1.55 0.04
 -------- 14:00 0.06 0.21 1.55 0.03
 -------- 15:00 0.05 0.20 1.56 0.03
 -------- 16:00 0.03 0.14 1.50 0.01
 06.11.12 17:00 0.03 0.16 1.48 0.01
 -------- 18:00 0.05 0.22 1.51 0.01
 -------- 19:00 0.04 0.20 1.52 0.00
 -------- 20:00 0.02 0.14 1.51 0.00
 -------- 21:00 0.02 0.11 1.50 0.00
 06.11.12 22:00 0.03 0.09 1.49 0.00
 -------- 23:00 0.02 0.08 1.49 ----
 -------- 00:00 0.02 0.08 1.49 ----
 -------- 01:00 0.02 0.09 1.49 ----
 -------- 02:00 0.02 0.07 1.48 ----
 07.11.12 03:00 0.02 0.07 1.48 ----
 -------- 04:00 ---- 0.07 1.48 0.00
 -------- 05:00 ---- 0.06 1.48 ----
 -------- 06:00 0.02 0.07 1.49 0.00
 -------- 07:00 0.02 0.09 1.49 0.00
 07.11.12 08:00 ---- 0.10 1.49 0.00
 -------- 09:00 ---- 0.14 1.50 0.00
 -------- 10:00 ---- 0.13 1.50 0.01
 -------- 11:00 ---- 0.12 1.50 0.01
 -------- 12:00 ---- 0.11 1.50 0.01
 07.11.12 13:00 ---- 0.10 1.49 0.01
 -------- 14:00 ---- 0.09 1.48 0.00
 -------- 15:00 ---- 0.10 1.49 0.01
 -------- 16:00 ---- 0.12 1.50 0.01
 -------- 17:00 ---- 0.11 1.48 0.00
 07.11.12 18:00 0.04 0.23 1.67 0.01
 -------- 19:00 0.03 0.23 1.61 0.01
 -------- 20:00 0.02 0.20 1.74 0.01
 -------- 21:00 ---- 0.13 1.71 0.00
 -------- 22:00 ---- 0.11 1.69 0.00
 07.11.12 23:00 ---- 0.10 1.70 0.00
 -------- 00:00 ---- 0.09 1.62 0.00
 -------- 01:00 ---- 0.08 1.51 ----
 -------- 02:00 ---- 0.07 1.53 0.00
 -------- 03:00 ---- 0.08 1.67 0.00
 08.11.12 04:00 0.02 0.07 1.50 0.00
 -------- 05:00 0.02 0.08 1.50 ----
 -------- 06:00 0.02 0.11 1.51 0.00
 -------- 07:00 0.02 0.14 1.52 0.00
 -------- 08:00 0.04 0.13 1.52 0.00
 08.11.12 09:00 0.04 0.16 1.52 0.01
 -------- 10:00 0.02 0.16 1.51 0.01
 -------- 11:00 0.02 0.11 1.50 0.01
