 Date Time CO NO2 CHX NO
 11.02.13 00:00 ---- 0.13 1.60 0.00
 -------- 01:00 ---- 0.13 1.61 0.00
 -------- 02:00 ---- 0.15 1.71 0.01
 -------- 03:00 ---- 0.14 1.64 0.01
 -------- 04:00 0.02 0.13 1.61 0.00
 11.02.13 05:00 ---- 0.15 1.60 0.01
 -------- 06:00 0.04 0.18 1.68 0.01
 -------- 07:00 0.05 0.21 1.88 0.04
 -------- 08:00 0.05 0.25 1.69 0.08
 -------- 09:00 ---- 0.25 1.67 0.06
 11.02.13 10:00 0.03 0.28 1.83 0.13
 -------- 11:00 0.04 0.30 2.07 0.17
 -------- 12:00 ---- 0.30 1.79 0.19
 -------- 13:00 0.14 0.32 1.84 0.22
 -------- 14:00 0.18 0.35 1.87 0.28
 11.02.13 15:00 0.08 0.29 1.68 0.08
 -------- 16:00 0.10 0.33 1.70 0.09
 -------- 17:00 0.09 0.33 1.71 0.10
 -------- 18:00 0.08 0.29 1.70 0.09
 -------- 19:00 0.09 0.27 1.73 0.11
 11.02.13 20:00 0.09 0.26 1.70 0.07
 -------- 21:00 0.07 0.25 1.71 0.06
 -------- 22:00 0.07 0.25 1.69 0.05
 -------- 23:00 0.05 0.25 1.65 0.02
 -------- 00:00 ---- 0.20 1.61 0.01
 12.02.13 01:00 ---- 0.14 1.59 0.00
 -------- 02:00 ---- 0.11 1.56 0.00
 -------- 03:00 ---- 0.15 1.71 0.00
 -------- 04:00 ---- 0.22 1.63 0.00
 -------- 05:00 ---- 0.23 1.80 0.01
 12.02.13 06:00 ---- 0.22 1.89 0.01
 -------- 07:00 ---- 0.26 1.82 0.03
 -------- 08:00 ---- 0.25 1.74 0.05
 -------- 09:00 0.03 0.24 1.66 0.04
 -------- 10:00 0.02 0.22 1.72 0.05
 12.02.13 11:00 0.02 0.22 1.76 0.04
 -------- 12:00 0.02 0.21 1.69 0.02
 -------- 13:00 ---- 0.21 1.67 0.02
 -------- 14:00 ---- 0.22 1.66 0.02
 -------- 15:00 ---- 0.25 1.68 0.03
 12.02.13 16:00 ---- 0.25 1.63 0.02
 -------- 17:00 ---- 0.25 1.63 0.02
 -------- 18:00 ---- 0.27 1.64 0.01
 -------- 19:00 ---- 0.32 1.69 0.02
 -------- 20:00 ---- 0.27 1.65 0.01
 12.02.13 21:00 ---- 0.27 1.64 0.01
 -------- 22:00 ---- 0.29 1.66 0.01
 -------- 23:00 ---- 0.27 1.66 0.01
