 Date Time CO NO2 CHX NO
 15.04.13 00:00 0.02 0.31 1.68 0.00
 -------- 01:00 0.02 0.24 1.59 0.00
 -------- 02:00 ---- 0.15 1.54 0.00
 -------- 03:00 ---- 0.17 1.53 0.00
 -------- 04:00 ---- 0.14 1.52 0.00
 15.04.13 05:00 ---- 0.18 1.55 0.00
 -------- 06:00 ---- 0.26 1.55 0.00
 -------- 07:00 ---- 0.47 1.58 0.02
 -------- 08:00 0.02 0.51 1.61 0.06
 -------- 09:00 0.02 0.39 1.60 0.05
 15.04.13 10:00 0.02 0.36 1.64 0.05
 -------- 11:00 0.02 0.35 1.71 0.04
 -------- 12:00 0.02 0.22 1.65 0.02
 -------- 13:00 ---- 0.13 1.55 0.01
 -------- 14:00 ---- 0.16 1.56 0.01
 15.04.13 15:00 ---- 0.13 1.55 0.01
 -------- 16:00 ---- 0.12 1.56 0.01
 -------- 17:00 ---- 0.12 1.56 0.00
 -------- 18:00 ---- 0.11 1.55 0.00
 -------- 19:00 ---- 0.20 1.56 0.00
 15.04.13 20:00 0.02 0.30 1.61 0.00
 -------- 21:00 0.03 0.68 1.69 0.03
 -------- 22:00 0.04 0.60 1.65 0.01
 -------- 23:00 0.05 0.61 1.66 0.01
 -------- 00:00 0.05 0.48 1.64 0.00
 16.04.13 01:00 0.04 0.35 1.72 0.00
 -------- 02:00 0.04 0.50 2.10 0.00
 -------- 03:00 0.04 0.49 2.10 0.01
 -------- 04:00 ---- 0.40 2.31 0.00
 -------- 05:00 ---- 0.40 2.04 0.00
 16.04.13 06:00 ---- 0.53 1.83 0.01
 -------- 07:00 ---- 0.60 2.11 0.03
 -------- 08:00 ---- 0.52 2.19 0.04
 -------- 09:00 ---- 0.44 1.77 0.04
 -------- 10:00 0.02 0.42 1.69 0.04
 16.04.13 11:00 0.02 0.43 1.73 0.05
 -------- 12:00 ---- 0.34 1.69 0.03
 -------- 13:00 0.06 0.16 1.60 0.01
 -------- 14:00 0.04 0.09 1.56 0.00
 -------- 15:00 0.03 0.09 1.54 0.00
 16.04.13 16:00 0.02 0.09 1.53 0.00
 -------- 17:00 0.02 0.10 1.52 0.00
 -------- 18:00 0.02 0.10 1.54 0.00
 -------- 19:00 ---- 0.11 1.53 0.00
 -------- 20:00 0.02 0.20 1.57 0.00
 16.04.13 21:00 0.03 0.34 1.65 0.00
 -------- 22:00 0.07 0.43 1.66 0.00
 -------- 23:00 0.12 0.62 1.78 0.06
