 Date Time CO OZ NO2 NO
 07.12.12 00:00 ---- 0.06 0.17 0.02
 -------- 01:00 ---- 0.09 0.14 0.01
 -------- 02:00 ---- 0.10 0.13 0.01
 -------- 03:00 ---- 0.09 0.14 0.01
 -------- 04:00 ---- 0.11 0.12 0.01
 07.12.12 05:00 ---- 0.13 0.11 0.01
 -------- 06:00 ---- 0.11 0.13 0.01
 -------- 07:00 ---- 0.14 0.10 0.01
 -------- 08:00 ---- 0.10 0.15 0.01
 -------- 09:00 ---- 0.07 0.17 0.02
 07.12.12 10:00 ---- 0.07 0.17 0.02
 -------- 11:00 ---- 0.06 0.19 0.03
 -------- 12:00 ---- 0.07 0.18 0.03
 -------- 13:00 ---- 0.06 0.20 0.03
 -------- 14:00 ---- 0.04 0.23 0.05
 07.12.12 15:00 ---- 0.04 0.22 0.04
 -------- 16:00 ---- 0.03 0.23 0.05
 -------- 17:00 ---- 0.01 0.23 0.05
 -------- 18:00 ---- 0.01 0.24 0.05
 -------- 19:00 ---- 0.01 0.22 0.05
 07.12.12 20:00 ---- 0.01 0.21 0.04
 -------- 21:00 ---- 0.01 0.19 0.04
 -------- 22:00 ---- 0.01 0.18 0.04
 -------- 23:00 ---- 0.01 0.18 0.03
 -------- 00:00 ---- 0.01 0.18 0.03
 08.12.12 01:00 ---- 0.01 0.17 0.02
 -------- 02:00 ---- 0.03 0.15 0.01
 -------- 03:00 ---- 0.04 0.13 0.01
 -------- 04:00 ---- 0.04 0.13 0.01
 -------- 05:00 ---- 0.03 0.13 0.01
 08.12.12 06:00 ---- 0.02 0.14 0.02
 -------- 07:00 ---- 0.01 0.15 0.02
 -------- 08:00 ---- 0.01 0.16 0.04
 -------- 09:00 ---- 0.01 0.17 0.05
 -------- 10:00 ---- 0.01 0.17 0.06
 08.12.12 11:00 ---- 0.01 0.16 0.08
 -------- 12:00 ---- 0.01 0.16 0.09
 -------- 13:00 ---- 0.01 0.17 0.11
 -------- 14:00 ---- 0.01 0.19 0.15
 -------- 15:00 ---- 0.01 0.19 0.16
 08.12.12 16:00 0.02 0.01 0.21 0.20
 -------- 17:00 ---- 0.01 0.20 0.20
 -------- 18:00 ---- 0.01 0.20 0.20
 -------- 19:00 ---- 0.01 0.20 0.20
 -------- 20:00 ---- 0.01 0.20 0.18
 08.12.12 21:00 ---- 0.01 0.19 0.16
 -------- 22:00 ---- 0.01 0.20 0.21
 -------- 23:00 ---- 0.01 0.21 0.26
